0.008269,0.013427,0.0218025,0.0354023,0.0574855,0.0933436,0.151569,0.246115,0.399635,0.648918,1.0537,1.71097,2.77823,4.51123,7.32523,11.8945,19.3141,31.3618,50.9245,82.69
0.00332691,0.00543412,0.00861041,0.0134479,0.0202513,0.0293281,0.0416185,0.0544831,0.0675827,0.0747762,0.0791979,0.0681386,0.0649883,0.0614485,0.0493281,0.0548027,0.0234479,0.01061041,0.006534124,0.00532691
