0.0060555,0.00983278,0.0159662,0.0259256,0.0420974,0.0683568,0.110996,0.180233,0.292658,0.475211,0.771637,1.25297,2.03454,3.30364,5.36437,8.71053,14.144,22.9666,37.2927,60.555
0.00239418,0.0036742,0.00609998,0.00973113,0.0143696,0.0228755,0.0331196,0.0459907,0.0593793,0.0672182,0.0740707,0.0733061,0.0559907,0.0431196,0.0328755,0.0243696,0.01573113,0.00709998,0.0046742,0.00339418
