0.0351589,0.0978319,0.272223,0.757477,2.10772,5.86487,16.3193,45.4095,126.355,351.589
0.00644178,0.0116935,0.0157391,0.0162382,0.0173212,0.016612,0.0159358,0.0161628,0.01657,0.0150254
