0.00211997,0.00211997,0.00211997,0.0211997,0.0211997,0.211997,0.211997,2.11997,2.11997,21.1997
0.00100255,0.000992529,0.000902123,0.00539422,0.0056924,0.0219345,0.0228338,0.0107776,0.0112703,0.00301019
